,name,price,url,brand,product_type,website
449,Smeg 50’s Style kølefryseskab FAB30RSV5 (sølv) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rsv5-solv/211172,Smeg,Kølefryseskab,Elgiganten
450,Smeg 50 s style køleskab med fryser FAB28LWH5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28lwh5/254342,Smeg,Køleskab,Elgiganten
451,Smeg 50 s style køleskab med fryser FAB28RDTP5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rdtp5/254316,Smeg,Køleskab,Elgiganten
452,Samsung Family HUB kølefryseskab RS6HA8891SL/EF (metal) | Elgiganten,20756.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/samsung-family-hub-kolefryseskab-rs6ha8891slef-metal/267794,Samsung,Amerikanerkøleskab,Elgiganten
453,Smeg 50’s Style kølefryseskab FAB32RLI5 (grøn) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32rli5-gron/217717,Smeg,Kølefryseskab,Elgiganten
454,Smeg 50’s Style kølefryseskab FAB30RPG5 (pastelgrøn) | Elgiganten,16992.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rpg5-pastelgron/211123,Smeg,Kølefryseskab,Elgiganten
455,AEG Køleskab OSF6I82EF Integreret | Elgiganten,6095.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/aeg-koleskab-osf6i82ef-integreret/757447,AEG,Køleskab,Elgiganten
456,Bosch Køleskab KSV36CIDP (Inox-easyclean) | Elgiganten,8499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-ksv36cidp-inox-easyclean/605481,Bosch,Køleskab,Elgiganten
457,Smeg 50’s Style kølefryseskab FAB32LCR5 | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32lcr5/211227,Smeg,Kølefryseskab,Elgiganten
458,Bosch Serie 4 fryser GSN33VWEP (hvid) | Elgiganten,5738.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-serie-4-fryser-gsn33vwep-hvid/204797,Bosch,Skabsfryser,Elgiganten
459,Electrolux Køl/frys kombination LNT9ME32X3 (Stål) | Elgiganten,7995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnt9me32x3-stal/608687,Electrolux,Kølefryseskab,Elgiganten
460,Electrolux Køleskab LRB2AE88S | Elgiganten,2965.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrb2ae88s/343340,Electrolux,Køleskab,Elgiganten
461,Indesit køleskab SI82QWD | Elgiganten,4495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/indesit-koleskab-si82qwd/731502,Indesit,Køleskab,Elgiganten
462,Smeg køleskab FAB10RWH5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-koleskab-fab10rwh5/335984,Smeg,Kølefryseskab,Elgiganten
463,Smeg 50’s Style kølefryseskab FAB32LOR5 (orange) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32lor5-orange/211234,Smeg,Kølefryseskab,Elgiganten
464,Electrolux Køleskab LRC5ME38X2 (Rustfrit stål) | Elgiganten,9013.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrc5me38x2-rustfrit-stal/557791,Electrolux,Køleskab,Elgiganten
465,Siemens Køl/frys kombination KG36EAICA (Inox-easyclean) | Elgiganten,9499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg36eaica-inox-easyclean/673681,Siemens,Kølefryseskab,Elgiganten
466,Smeg 50 s style køleskab med fryser FAB28LOR5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28lor5/254336,Smeg,Køleskab,Elgiganten
467,Electrolux Køleskab LRS2DE39W (Hvid) | Elgiganten,6095.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrs2de39w-hvid/526418,Electrolux,Køleskab,Elgiganten
468,Bosch Fryser GIN81VEE0 Integreret | Elgiganten,14799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gin81vee0-integreret/755946,Bosch,Skabsfryser,Elgiganten
469,Siemens Køl/frys kombination KG33VVWEA (hvid) | Elgiganten,4472.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg33vvwea-hvid/498118,Siemens,Kølefryseskab,Elgiganten
470,Smeg 50’s Style kølefryseskab FAB30RPB5 (pastelblå) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rpb5-pastelbla/211185,Smeg,Kølefryseskab,Elgiganten
471,Bosch Fryser GSN36VBEP (Sort) | Elgiganten,9999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gsn36vbep-sort/682103,Bosch,Skabsfryser,Elgiganten
472,Electrolux Køl/frys kombination LND5FE18S | Elgiganten,8195.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnd5fe18s/635869,Electrolux,Kølefryseskab,Elgiganten
473,Electrolux Køleskab LRB2DE33W | Elgiganten,3758.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrb2de33w/469115,Electrolux,Køleskab,Elgiganten
474,Whirlpool kølefryseskab W5 921E W | Elgiganten,6495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/whirlpool-kolefryseskab-w5-921e-w/731505,Whirlpool,Kølefryseskab,Elgiganten
475,Bosch Køl/frys kombination KGN39AIBT (inox-easyclean) | Elgiganten,11301.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kgn39aibt-inox-easyclean/485040,Bosch,Kølefryseskab,Elgiganten
476,Electrolux 600 CustomFlex fryser LUC5NE23X | Elgiganten,9499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-600-customflex-fryser-luc5ne23x/526424,Electrolux,Skabsfryser,Elgiganten
477,Smeg 50 s Style køleskab FAB10LWH5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10lwh5/292425,Smeg,Køleskab,Elgiganten
478,Bosch Serie 6 fryser GSN58AWDP (70 cm bred) | Elgiganten,6526.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-serie-6-fryser-gsn58awdp-70-cm-bred/140142,Bosch,Skabsfryser,Elgiganten
479,Smeg 50 s Style køleskab FAB10LRD5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10lrd5/292422,Smeg,Køleskab,Elgiganten
480,Smeg 50’s Style kølefryseskab FAB30RBL5 (sort) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rbl5-sort/211199,Smeg,Kølefryseskab,Elgiganten
481,Siemens iQ300 kølefryseskab KG36VVIEA (inox) | Elgiganten,4668.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-iq300-kolefryseskab-kg36vviea-inox/204856,Siemens,Kølefryseskab,Elgiganten
482,Samsung fryser RZ32B76C641/EF | Elgiganten,13749.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/samsung-fryser-rz32b76c641ef/633205,Samsung,Skabsfryser,Elgiganten
483,Smeg 50 s style køleskab med fryser FAB28ROR5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28ror5/254319,Smeg,Køleskab,Elgiganten
484,Delonghi køleskab DUL55T22E | Elgiganten,1999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/delonghi-koleskab-dul55t22e/452752,Delonghi,Køleskab,Elgiganten
485,Electrolux Køleskab LRC4DE35X (Rustfrit stål) | Elgiganten,6983.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrc4de35x-rustfrit-stal/530257,Electrolux,Køleskab,Elgiganten
486,Smeg 50 s Style køleskab FAB10HLWH5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hlwh5/292459,Smeg,Køleskab,Elgiganten
487,Samsung kølefryseskab RB34C7B5D41/EF | Elgiganten,10499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb34c7b5d41ef/680244,Samsung,Kølefryseskab,Elgiganten
488,Smeg 50 s Style køle/fryseskab FAB38RCR5 (creme) | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab38rcr5-creme/297585,Smeg,Kølefryseskab,Elgiganten
489,Smeg 50 s Style køleskab FAB10HRPB5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hrpb5/292439,Smeg,Køleskab,Elgiganten
490,Samsung køle-/fryseskab RB38C7B6CWW/EF | Elgiganten,10919.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kole-fryseskab-rb38c7b6cwwef/687804,Samsung,Kølefryseskab,Elgiganten
491,Electrolux Kølefryseskab LTB1AE24W0 (Hvid) | Elgiganten,3995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-ltb1ae24w0-hvid/728818,Electrolux,Kølefryseskab,Elgiganten
492,Electrolux Køl/frys kombination LNT3LE31W1 (Hvid) | Elgiganten,4944.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnt3le31w1-hvid/195363,Electrolux,Kølefryseskab,Elgiganten
493,Siemens iQ300 fryser GS36NVIEP (inox) | Elgiganten,7995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/siemens-iq300-fryser-gs36nviep-inox/204785,Siemens,Skabsfryser,Elgiganten
494,Indbygget Miele kølefryseskab KDN7713EACT | Elgiganten,9772.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/indbygget-miele-kolefryseskab-kdn7713eact/466508,Miele,Kølefryseskab,Elgiganten
495,Siemens Køl/frys kombination KG39NAIAT (Inox-easyclean) | Elgiganten,11778.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg39naiat-inox-easyclean/626316,Siemens,Kølefryseskab,Elgiganten
496,Temptech Premium vinkøleskab WFQ60SCS | Elgiganten,10190.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/temptech-premium-vinkoleskab-wfq60scs/278248,Temptech,Kølefryseskab,Elgiganten
497,Whirlpool integreret kølefryseskab ART 66112 | Elgiganten,7895.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/whirlpool-integreret-kolefryseskab-art-66112/731507,Whirlpool,Kølefryseskab,Elgiganten
498,Bosch Series 4 kølefryseskab KGN36XLER (inox) | Elgiganten,7499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-series-4-kolefryseskab-kgn36xler-inox/204788,Bosch,Kølefryseskab,Elgiganten
499,Smeg 50 s Style køleskab FAB10LBL5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10lbl5/292434,Smeg,Køleskab,Elgiganten
500,Smeg 50 s Style køleskab FAB10RPK5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10rpk5/292470,Smeg,Køleskab,Elgiganten
501,Smeg 50’s Style kølefryseskab FAB30RCR5 (cream) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rcr5-cream/211093,Smeg,Kølefryseskab,Elgiganten
502,Bosch Køl/frys kombination KGN39VWEQ (Hvid) | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolfrys-kombination-kgn39vweq-hvid/673687,Bosch,Kølefryseskab,Elgiganten
503,Smeg 50 s style køleskab med fryser FAB28RRD5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rrd5/254344,Smeg,Køleskab,Elgiganten
504,Electrolux Køleskab LRC9ME38X4 | Elgiganten,7499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrc9me38x4/328336,Electrolux,Køleskab,Elgiganten
505,Electrolux kølefryseskab LNT5ME32W1 (Hvid) | Elgiganten,7999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt5me32w1-hvid/608141,Electrolux,Kølefryseskab,Elgiganten
506,Deskchiller minikøleskab DC4B (blå) | Elgiganten,599.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/deskchiller-minikoleskab-dc4b-bla/297598,Deskchiller,Minikøleskab,Elgiganten
507,Scandomestic køleskab SKS 192 W | Elgiganten,2523.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/scandomestic-koleskab-sks-192-w/637312,Scandomestic,Køleskab,Elgiganten
508,Logik minikøleskab LTTR40W23E | Elgiganten,799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/logik-minikoleskab-lttr40w23e/633634,Logik,Minikøleskab,Elgiganten
509,Samsung køle-/fryseskab RB38C7B6CB1/EF | Elgiganten,11999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kole-fryseskab-rb38c7b6cb1ef/687821,Samsung,Kølefryseskab,Elgiganten
510,Smeg 50 s Style kølefryseskab FAB50RWH5 (hvid) | Elgiganten,26995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab50rwh5-hvid/292442,Smeg,Kølefryseskab,Elgiganten
511,Siemens Køl/frys kombination KG49EAICA (inox-easyclean) | Elgiganten,11999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg49eaica-inox-easyclean/361815,Siemens,Kølefryseskab,Elgiganten
512,Electrolux køleskab LRS1DF39X | Elgiganten,6576.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrs1df39x/201674,Electrolux,Køleskab,Elgiganten
513,Bosch Køleskab KTL15NWEA (Hvid) | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/bosch-koleskab-ktl15nwea-hvid/673679,Bosch,Køleskab,Elgiganten
514,Smeg 50 s stil køle/fryseskab FAB28LPG5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-stil-kolefryseskab-fab28lpg5/254349,Smeg,Køleskab,Elgiganten
515,Samsung kølefryseskab RB38A7CGTS9/EF | Elgiganten,14999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-kolefryseskab-rb38a7cgts9ef/626931,Samsung,Kølefryseskab,Elgiganten
516,Delonghi kølefryseskab DSD186W23E | Elgiganten,4999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/delonghi-kolefryseskab-dsd186w23e/591901,Delonghi,Kølefryseskab,Elgiganten
517,Deskchiller minikøleskab DC4GBLK | Elgiganten,599.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/deskchiller-minikoleskab-dc4gblk/510711,Deskchiller,Minikøleskab,Elgiganten
518,Bosch Fryser GSN36BWEP (Hvid) | Elgiganten,10999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/bosch-fryser-gsn36bwep-hvid/673697,Bosch,Skabsfryser,Elgiganten
519,Siemens køleskab KI81RAFE1 indbygget | Elgiganten,7713.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/siemens-koleskab-ki81rafe1-indbygget/204793,Siemens,Køleskab,Elgiganten
520,Smeg 50’s Style minibar FAB5LRD5 (rød) | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-50s-style-minibar-fab5lrd5-rod/292450,Smeg,Minikøleskab,Elgiganten
521,Electrolux 300 fryser LUS1AF28X (rustfrit stål) | Elgiganten,5879.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-300-fryser-lus1af28x-rustfrit-stal/252125,Electrolux,Skabsfryser,Elgiganten
522,Smeg kølefryseskab med franske døre FQ60XDAIF | Elgiganten,26495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/smeg-kolefryseskab-med-franske-dore-fq60xdaif/254334,Smeg,Amerikanerkøleskab,Elgiganten
523,Smeg 50’s Style kølefryseskab FAB30LRD5 (rød) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30lrd5-rod/211166,Smeg,Kølefryseskab,Elgiganten
524,Siemens Fryser GS36NFWEV (Hvid) | Elgiganten,7598.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/siemens-fryser-gs36nfwev-hvid/673715,Siemens,Skabsfryser,Elgiganten
525,Siemens Køleskab KI81RVFE0 | Elgiganten,7358.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/siemens-koleskab-ki81rvfe0/673682,Siemens,Køleskab,Elgiganten
526,Smeg minikøleskab FAB5RDUJ5 | Elgiganten,12495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-minikoleskab-fab5rduj5/335994,Smeg,Minikøleskab,Elgiganten
527,Smeg kølefryseskab med franske døre FQ60BDF | Elgiganten,18328.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/smeg-kolefryseskab-med-franske-dore-fq60bdf/254347,Smeg,Amerikanerkøleskab,Elgiganten
528,Electrolux Fryser LUT2NE32W (Hvid) | Elgiganten,5296.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut2ne32w-hvid/507653,Electrolux,Skabsfryser,Elgiganten
529,Smeg 50’s Style kølefryseskab FAB32LPG5 (pastel green) | Elgiganten,21495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab32lpg5-pastel-green/217715,Smeg,Kølefryseskab,Elgiganten
530,Smeg 50’s Style minibar FAB5LPB5 (pastelblå) | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-50s-style-minibar-fab5lpb5-pastelbla/292414,Smeg,Minikøleskab,Elgiganten
531,Smeg franskdørs-køleskab/fryser FQ960BL5 (sort) | Elgiganten,37495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/smeg-franskdors-koleskabfryser-fq960bl5-sort/335990,Smeg,Amerikanerkøleskab,Elgiganten
532,Electrolux Fryser LUT9ME28X4 (stål) | Elgiganten,8999.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/skabsfryser/electrolux-fryser-lut9me28x4-stal/328340,Electrolux,Skabsfryser,Elgiganten
533,Smeg 50 s style køleskab med fryser FAB28LBL5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28lbl5/254346,Smeg,Køleskab,Elgiganten
534,Smeg 50 s style køleskab med fryser FAB28RWH5 | Elgiganten,14995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28rwh5/254341,Smeg,Køleskab,Elgiganten
535,Bosch køle-/fryseskab kombination KFN96AXEA (sort inox) | Elgiganten,15748.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/amerikanerkoleskab/bosch-kole-fryseskab-kombination-kfn96axea-sort-inox/498116,Bosch,Amerikanerkøleskab,Elgiganten
536,Smeg minikøleskab FAB5LBL5 | Elgiganten,7835.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-minikoleskab-fab5lbl5/335988,Smeg,Minikøleskab,Elgiganten
537,Delonghi kølefryseskab DSD186T23E | Elgiganten,5499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/delonghi-kolefryseskab-dsd186t23e/591903,Delonghi,Kølefryseskab,Elgiganten
538,AEG Køl/frys kombination OSC6N181ES | Elgiganten,7974.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/aeg-kolfrys-kombination-osc6n181es/672298,AEG,Kølefryseskab,Elgiganten
539,Electrolux kølefryseskab LTB1AE28W0 (Hvid) | Elgiganten,4795.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-ltb1ae28w0-hvid/750528,Electrolux,Kølefryseskab,Elgiganten
540,Temptech barkøleskab OFX60SRB integreret | Elgiganten,10976.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/temptech-barkoleskab-ofx60srb-integreret/625988,Temptech,Minikøleskab,Elgiganten
541,Smeg kølefryseskab FA3905RX5 | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-kolefryseskab-fa3905rx5/318480,Smeg,Kølefryseskab,Elgiganten
542,Smeg 50’s Style kølefryseskab FAB30RRD5 (rød) | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50s-style-kolefryseskab-fab30rrd5-rod/211193,Smeg,Kølefryseskab,Elgiganten
543,Electrolux Kølefryseskab LNT4ME36W (Hvid) | Elgiganten,6222.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolefryseskab-lnt4me36w-hvid/705771,Electrolux,Kølefryseskab,Elgiganten
544,Smeg 50 s style køleskab med fryser FAB28LDUJ5 | Elgiganten,17995.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-med-fryser-fab28lduj5/254350,Smeg,Køleskab,Elgiganten
545,Electrolux Køl/frys kombination LNT9MD36X3 (Stål) | Elgiganten,11295.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/electrolux-kolfrys-kombination-lnt9md36x3-stal/635868,Electrolux,Kølefryseskab,Elgiganten
546,Siemens Køl/frys kombination KG36EAWCA (Hvid) | Elgiganten,5499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/siemens-kolfrys-kombination-kg36eawca-hvid/673705,Siemens,Kølefryseskab,Elgiganten
547,Smeg køleskab FAB10RRD5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-koleskab-fab10rrd5/335983,Smeg,Kølefryseskab,Elgiganten
548,Smeg 50 s Style køleskab FAB10HRPK5 | Elgiganten,10495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10hrpk5/292420,Smeg,Køleskab,Elgiganten
549,Samsung køleskab/fryser BRB30705DWW/EF indbygget | Elgiganten,12499.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/samsung-koleskabfryser-brb30705dwwef-indbygget/305202,Samsung,Kølefryseskab,Elgiganten
550,Samsung køleskab RR39C76C322/EF | Elgiganten,9799.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/samsung-koleskab-rr39c76c322ef/687811,Samsung,Køleskab,Elgiganten
551,Electrolux Køleskab LRB3AE12S | Elgiganten,4111.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/electrolux-koleskab-lrb3ae12s/672301,Electrolux,Køleskab,Elgiganten
552,Smeg 50 s Style køle/fryseskab FAB38RPG5 (pastelgrøn) | Elgiganten,23495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/smeg-50-s-style-kolefryseskab-fab38rpg5-pastelgron/297583,Smeg,Kølefryseskab,Elgiganten
553,Smeg 50 s Style køleskab FAB10LOR5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/koleskab/smeg-50-s-style-koleskab-fab10lor5/292417,Smeg,Køleskab,Elgiganten
554,Deskchiller minikøleskab DC4G (grøn) | Elgiganten,599.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/deskchiller-minikoleskab-dc4g-gron/297597,Deskchiller,Minikøleskab,Elgiganten
555,Smeg minikøleskab FAB5RPG5 | Elgiganten,9495.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/minikoleskab/smeg-minikoleskab-fab5rpg5/335987,Smeg,Minikøleskab,Elgiganten
556,Bosch kølefryseskab KGN36NWEA | Elgiganten,4294.-,https://www.elgiganten.dk/product/hvidevarer/koleskabe-fryseskabe/kolefryseskab/bosch-kolefryseskab-kgn36nwea/204826,Bosch,Kølefryseskab,Elgiganten
